DOC_DATE_SCALED,DOC_ID_SCALED,AUCTION_ID_SCALED,BID_NAME_SCALED,ITEM_CAT,VENDOR_SCALED,WINNER,QUANTITY_SCALED,PRICE_SCALED
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,5,"Meal Kit, Shelf Stable, Breakfast",, ,,"10,000",75.55
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,5,"Meal Kit, Shelf Stable, Breakfast",, Revolution Foods Revolution Foods FG,,"10,000",64.5
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,5,"Meal Kit, Shelf Stable, Breakfast",, Revolution Foods Revolution Foods FG,,"10,000",64.5
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,5,"Meal Kit, Shelf Stable, Breakfast",, Revolution Foods Revolution Foods FG,,"10,000",64.5
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,5,"Meal Kit, Shelf Stable, Breakfast",, Revolution Foods Revolution Foods FG,,"10,000",64.5
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,5,"Meal Kit, Shelf Stable, Breakfast",, Revolution Foods Revolution Foods FG,,"10,000",64.5
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,5,"Meal Kit, Shelf Stable, Breakfast",, Revolution Foods Revolution Foods FG,,"10,000",64.5
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,6,"Meal Kit, Shelf Stable, Lunch",,"Notables (MinMor Industries, LLC) Notables S",,"10,000",56.07
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,6,"Meal Kit, Shelf Stable, Lunch",," Notables (MinMor Industries, LLC) Notables ",,"10,000",60.52
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,6,"Meal Kit, Shelf Stable, Lunch",," Notables (MinMor Industries, LLC) Notables S",,"10,000",63.94
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,6,"Meal Kit, Shelf Stable, Lunch",," Notables (MinMor Industries, LLC) Notables S",,"10,000",66.84
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,6,"Meal Kit, Shelf Stable, Lunch",, Folloder Interests Marketplace Foods Group ,,"10,000",63.04
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,6,"Meal Kit, Shelf Stable, Lunch",, Folloder Interests Marketplace Foods Group ,,"10,000",63.04
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,6,"Meal Kit, Shelf Stable, Lunch",, ES Foods ES Foods ,,"10,000",62.7
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,6,"Meal Kit, Shelf Stable, Lunch",, ES Foods ES Foods ,,"10,000",62.7
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,6,"Meal Kit, Shelf Stable, Lunch",, ES Foods ES Foods ,,"10,000",68.7
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,6,"Meal Kit, Shelf Stable, Lunch",, ES Foods ES Foods ,,"10,000",68.7
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,6,"Meal Kit, Shelf Stable, Lunch",, ES Foods ES Foods ,,"10,000",68.7
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,6,"Meal Kit, Shelf Stable, Lunch",," Cobal Food Services, LLC Cobal ",,"10,000",61.25
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,6,"Meal Kit, Shelf Stable, Lunch",, ,,"10,000",75.9
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,6,"Meal Kit, Shelf Stable, Lunch",, Revolution Foods Revolution Foods FG,,"10,000",111
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,6,"Meal Kit, Shelf Stable, Lunch",, Revolution Foods Revolution Foods FG,,"10,000",111
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,6,"Meal Kit, Shelf Stable, Lunch",, Revolution Foods Revolution Foods FG,,"10,000",111
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,7,"Meal Kit, Shelf Stable, Breakfast Lunch Combination",,"Cobal Food Services, LLC Cobal ",,"10,000",50.4
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,7,"Meal Kit, Shelf Stable, Breakfast Lunch Combination",, ,,"10,000",175.5
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,7,"Meal Kit, Shelf Stable, Breakfast Lunch Combination",, Revolution Foods Revolution Foods FG,,"10,000",175.5
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,7,"Meal Kit, Shelf Stable, Breakfast Lunch Combination",, Revolution Foods Revolution Foods FG,,"10,000",175.5
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",,Notables (MinMor Industries LLC) Notables M,,"6,250",20.27
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",," National Food Group, Inc. Zee Zees B",,"1,200",50
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",," c WOWBUTTER Foods (Hilton Whole Grain Millers, WOWBUTTER ",,"6,250",24
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",," c Ltd.) National Food Group, Inc. Zee Zees ",,"1,200",68.75
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, ,,"6,250",49.42
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, c ES Foods ES Foods ,,"6,250",51.37
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, c ES Foods ES Foods ,,"6,250",51.37
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, c Revolution Foods Revolution Foods FG,,"6,250",81.25
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",," c Back To Basics Foods, LLC (JNS Foods, LLC) Sneaky Chef ",,"6,250",80.7
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, Highland Beef Highland beef DF,,"6,250",93.6
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",," c National Food Group, Inc. Zee Zees Hummus A",,"2,500",50
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, c A,,"1,363",91.68
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, c ,,"6,250",69.87
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, c Highland Beef Highland Beef DF,,"6,250",105.6
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, c Highland Beef Highland Beef DF ,,"6,250",112.8
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, c Revolution Foods Revolution Foods FG,,"6,250",97.67
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",," c National Food Group, Inc. Zee Zees A",,"3,125",48
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, A,,"6,250",13.67
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, ES Foods ES Foods ,,"6,250",51.37
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, Revolution Foods Revolution Foods FG,,"6,250",75.8
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, Revolution Foods Revolution Foods FG,,"6,250",75.8
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, Highland Beef Highland Beef OW,,"6,250",104
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, OW,,"6,250",74.88
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, OW,,"6,250",60
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, Revolution Foods Revolution Foods FG,,"6,250",40.8
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, Revolution Foods Revolution Foods FG,,"6,250",21.96
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, Revolution Foods Revolution Foods FG,,"6,250",21.96
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, Revolution Foods Revolution Foods FG,,"6,250",21.96
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, Revolution Foods Revolution Foods FG,,"6,250",21.96
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, Revolution Foods Revolution Foods FG,,"6,250",21.96
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, Revolution Foods Revolution Foods FG,,"6,250",46.85
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, Revolution Foods Revolution Foods FG,,"6,250",24.6
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,8,"Meat/Meat Alternate, Shelf Stable",, Revolution Foods Revolution Foods FG,,"6,250",49.2
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,9,"Vegetable, Shelf Stable",,Apple & Eve LLC (Apple & Eve) Apple & Eve ,,"3,600",7.75
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,9,"Vegetable, Shelf Stable",, ,,"3,600",54.95
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,9,"Vegetable, Shelf Stable",," c Red Gold, LLC (Calfed Financial Corporation) Red Gold REDSCHZC",,"3,600",60.95
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,9,"Vegetable, Shelf Stable",," c WOWBUTTER Foods (Hilton Whole Grain Millers, WOWBUTTER ",,"3,600",24
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,9,"Vegetable, Shelf Stable",," c Ltd.) Red Gold, LLC (Calfed Financial Corporation) Red Gold REDNA",,"3,600",42.04
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,9,"Vegetable, Shelf Stable",," c Red Gold, LLC (Calfed Financial Corporation) Red Gold REDNA",,"3,600",21.97
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,9,"Vegetable, Shelf Stable",, c Apple & Eve LLC (Apple & Eve) Apple & Eve ,,"3,600",9.72
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,9,"Vegetable, Shelf Stable",, ,,"1,209",68.75
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,9,"Vegetable, Shelf Stable",, ,,"3,600",53.48
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,9,"Vegetable, Shelf Stable",," Red Gold, LLC (Calfed Financial Corporation) Red Gold REDSC",,"3,600",27.76
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,9,"Vegetable, Shelf Stable",," Back To Basics Foods, LLC (JNS Foods, LLC) Sneaky Chef ",,"3,600",8.7
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,9,"Vegetable, Shelf Stable",," National Food Group, Inc. Zee Zees A",,"2,520",50
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,9,"Vegetable, Shelf Stable",, A,,"1,374",91.68
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,9,"Vegetable, Shelf Stable",, Tools for Schools (Good Source Solutions) Go' Bonzo's ,,"3,600",61.65
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,9,"Vegetable, Shelf Stable",," National Food Group, Inc. Zee Zees A",,"3,150",48
"vember 11, 2020",elf Stable Milk and Meals for Nutrition Services Annual Contract #20-12-3590,9,"Vegetable, Shelf Stable",, A,,"3,600",13.67
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,1,Allergen Free Pasta,,Jake's Finer Foods Barilla ,,100,19.9
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,2,"Apples, Fresh, Sliced, Individually Packaged, 2 OZ",,Labatt Food Service Peterson Farms ,,"10,800",21.64
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,3,"Apples, Fresh, Sliced, Individually Packaged, 2 OZ - COMMODITY PROCESSED",,Labatt Food Service Peterson Farms ,,"10,800",16.45
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,4,Balsamic Vinegar,,Labatt Food Service Del Destin ,,180,21.73
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,5,"Beef, Meatballs, Italian Style",,"Braun Beef Co., Inc. JTM ",,"3,000",99.7
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,5,"Beef, Meatballs, Italian Style",, Don Lee Farms Don Lee Farms CN,,"3,000",108.13
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,6,"Beef, Meatballs, Italian Style - COMMODITY PROCESSED",,Don Lee Farms Don Lee Farms CNQ,,"3,000",25.94
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,6,"Beef, Meatballs, Italian Style - COMMODITY PROCESSED",," Braun Beef Co., Inc. JTM CP",,"3,000",28.8
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,7,"Biscuit, Whole Grain, Frozen, Fully Cooked",,"C.H. Guenther & Son (C.H. Guenther & Son, LLC) Conestoga ",,"6,000",23.25
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,7,"Biscuit, Whole Grain, Frozen, Fully Cooked",," c Peach Valley Bakery (Tasty Blend Foods, Inc.) Snak-Time ST",,"6,000",26.09
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,7,"Biscuit, Whole Grain, Frozen, Fully Cooked",," ConAgra Foods, Inc. Krusteaz ",,"6,000",27.38
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,7,"Biscuit, Whole Grain, Frozen, Fully Cooked",, c Bake Crafters Food Company Bake Crafters ,,"6,000",27.16
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,7,"Biscuit, Whole Grain, Frozen, Fully Cooked",, d Labatt Food Service Bake Crafters ,,"6,000",28.67
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,7,"Biscuit, Whole Grain, Frozen, Fully Cooked",, Bridgford Foods Bridgford Foods ,,"6,000",20
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,7,"Biscuit, Whole Grain, Frozen, Fully Cooked",, The Masters Distribution Systems Company Bake Crafters ,,"6,000",33.03
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,8,"Breakfast Burrito/Wrap, Individually Wrapped",,US Foods Fernando's ,,500,52.97
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,8,"Breakfast Burrito/Wrap, Individually Wrapped",," Foster Poultry Farms, Inc. Fernando's ",,500,53.07
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,9,"Breakfast Burrito/Wrap, Individually Wrapped - COMMODITY PROCESSED",,"Foster Poultry Farms, Inc. Fernando's ",,500,49.64
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,10,Burrito,,"Foster Poultry Farms, Inc. Fernando's ",,"1,000",40.51
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,10,Burrito,, US Foods Fernando's ,,"1,000",43.26
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,11,Burrito - COMMODITY PROCESSED,,"Foster Poultry Farms, Inc. Fernando's ",,"1,000",37.71
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,12,"Chicken, Drumstick, Breaded",,US Foods Tyson ,,"1,000",80.31
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,12,"Chicken, Drumstick, Breaded",, c Pilgrim's Pride Corporation Pierce Chicken ,,"1,000",93.3
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,13,"54070 - Corn Syrup, White",,Dawn Food Products Bakery Essentials ,,600,29.88
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,13,"54070 - Corn Syrup, White",, Labatt Food Service Basic American ,,600,26.71
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,13,"54070 - Corn Syrup, White",, US Foods Ambrosia ,,600,39.37
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,14,"Dressing, Vinaigrette, Individual Pouch",,Labatt Food Service Ken's KE,,50,12.78
"ne 1, 2021",sorted Food for Nutrition Services 2021 Annual Contract #21-07-3211,17,"Frankfurter, 100% Beef, 2 OZ",,US Foods Briar Street / Tyson ,,"3,300",16.51
