Sales Code,Item No.,Mfg. Item No.,Brand,Description,Pack Size,Selling Price,Fee for Service,Category,Starting Date,Ending Date,Bid No.,Bid Line No.,Velocity,Price per Serving
COOP105,203341,548228/6738791322,DAKOTA GROWERS,51% SPAGHETTI WG,2/10LB,20.78,0.00,PASTA,07/01/23,06/30/24,2022-23-03-CN,62,C,10.39
COOP004,203351,57076,SMART FOODS,CRACKERS GOT MILK COW SHAPD WG,200/1OZ,54.50,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,44,D,0.273
COOP181,203356,37401,BACK TO BASICS JNS,WHEAT BASICS CRACKERS,100/1.6OZ,40.17,0.00,SNACKS,07/01/23,06/30/24,09-22-23-FN,419,B,0.402
COOP004,203370,57070,SMART FOODS,GRAHAM SNACK CINNAMON TROLL WG,200/1OZ,54.50,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,46,D,0.273
COOP105,203409,402420/22120,STARKIST,CHUNK LIGHT TUNA POUCH,6/43OZ,71.23,0.00,FISH,07/01/23,06/30/24,2022-23-03-CN,51,D,11.872
COOP105,203476,950050,GOSSNER,FAT FREE WHITE MILK,27/8OZ,12.48,0.00,DAIRY,07/01/23,06/30/24,2022-23-03-CN,57,C,0.462
COOP004,203485,7717/659982,JACK LINKS,BEEF JERKY TERIYAKI RS IW,48/.85OZ,75.32,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,110,D,1.569
COOP004,203487,7721/660189,JACK LINKS,BEEF JERKY ORIGINAL RS IW,48/.85OZ,75.32,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,109,D,1.569
COOP004,203666,38000-90819,KELLOGGS,NUTRI-GRAIN BLUEBERRY BAR IW,96/1.55OZ,41.32,0.00,BREAKFAST,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,7,D,0.43
COOP004,203718,56882,RUFFLES,OVEN BAKED CHEDDAR SOUR CREAM,60/.8OZ,28.85,0.00,CHIPS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,158,C,0.481
COOP181,203719,38387,GENERAL MILLS,CINNAMON CHEX BOWL PAK,96/1OZ,32.61,0.00,CEREAL,07/01/23,06/30/24,09-22-23-FN,608,B,0.34
COOP004,203791,03-CF146,GO BONZOS,RST FLVR CHIKPEA COOLN RNCH IW,125/1.5OZ,70.96,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,113,C,0.568
COOP181,203794,42772,LA PATRONA,SALSA FRESCA,4/8.5LB,69.90,0.00,CONDIMENTS,07/01/23,06/30/24,09-22-23-FN,685,D,0.137
COOP181,203855,8004094,ROCKIN'OLA,GRANOLA STRAWBERRY WG,250/1OZ,95.61,0.00,SNACKS,07/01/23,06/30/24,09-22-23-FN,809,C,0.382
COOP004,207880,38000-12073,KELLOGGS,POPTART FUDGE FRSTD 2CT WG IW,72/3.53OZ,43.79,0.00,BREAKFAST,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,30,C,0.608
COOP004,208126,536383,SPRITE,SPRITE,35/12OZ,26.42,0.00,BEVERAGE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,175,D,0.755
COOP004,208129,781170,PEPSI,CANNED DIET PEPSI,36/12OZ,22.54,0.00,BEVERAGE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,173,D,0.626
COOP105,208131,66900,TAJIN,SEASONING CLASICO FRUIT,12/14OZ,62.52,0.00,SPICES,07/01/23,06/30/24,2022-23-03-CN,148,D,0.013
COOP004,208146,300151,MJM MARKETING,GRAHAMS/W FIBER HONEY WG IW,150/3PK,28.39,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,78,B,0.189
COOP105,208157,548229/6738792010,DAKOTA GROWERS,51% PENNE WG,2/10LB,20.78,0.00,PASTA,07/01/23,06/30/24,2022-23-03-CN,61,D,10.39
COOP105,208181,546612/136461,SILK,ALMOND BEVERAGE VANILLA,18/8OZ,17.21,0.00,BEVERAGE,07/01/23,06/30/24,2022-23-03-CN,53,D,0.956
COOP105,208206,70813/619092,DIAMOND CRYSTAL,SYRUP NO HFCS CUP,100/1OZ,19.91,0.00,CONDIMENTS,07/01/23,06/30/24,2022-23-03-CN,72,C,0.199
COOP105,208230,595446/74581,SUGAR FOODS,CROUTONS CHS GARLIC BULK WG,4/2.5LB,27.37,0.00,BAKERY,07/01/23,06/30/24,2022-23-03-CN,21,C,0.042
COOP181,208236,18792,TOSTITOS,ROUNDS TOSTITO CHIPS RF,104/.875OZ,43.23,0.00,CHIPS,07/01/23,06/30/24,09-22-23-FN,907,C,0.416
COOP004,208277,337379/7220010,AZAR NUT COMPANY,SNFLWER KRNLS OIL RSTD LT SALT,150/1OZ,47.90,0.00,NUTS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,103,C,0.319
COOP181,208279,42724,LA PATRONA,SALSA VERDE CILANTRO,4/8.5LB,71.04,0.00,CONDIMENTS,07/01/23,06/30/24,09-22-23-FN,683,D,0.139
COOP105,208541,353048,SAM'S CLUB,LIPTON LMN ICED TEA MIX,89.8OZ,15.75,0.00,MIX,07/01/23,06/30/24,2022-23-03-CN,149,W,0
COOP004,208548,801155,MJM MARKETING,CRACKR BITE SAVORY WHEAT WG IW,155/1OZ,37.44,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,56,B,0.242
COOP105,208550,79201,ASIAN FOOD SOLUTIONS,CHOW MEIN CRISPY NOODLES WG IW,140/.8OZ,44.67,0.00,ASIAN,07/01/23,06/30/24,2022-23-03-CN,59,A,0.319
COOP004,208585,62933,CHEETOS,OVEN BAKED CRUNCHY WG,104/.875OZ,50.01,0.00,CHIPS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,132,B,0.481
COOP004,208586,62984,CHEETOS,OVEN BAKED CRUNCHY FLAMIN WG,104/.875OZ,50.01,0.00,CHIPS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,136,A,0.481
COOP105,209081,79203,ASIAN FOOD SOLUTIONS,COOKIES FORTUNE WG,400/.17OZ,35.54,0.00,COOKIES,07/01/23,06/30/24,2022-23-03-CN,23,W,0.538
COOP004,209103,24025TPF,APPLE AND EVE,JUICE 100% FRUITBLS GOLD RUSH,40/4.23OZ,12.76,0.00,JUICE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,188,C,0.319
COOP004,209110,03-CF147,GO BONZOS,RST FLVR CHIKPEA SPCY NACHO IW,125/1.5OZ,70.96,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,115,D,0.568
COOP105,209128,42786,LA PATRONA,SALSA VERDE,4/8.5LB,72.59,0.00,CONDIMENTS,07/01/23,06/30/24,2022-23-03-CN,46,D,0.142
COOP105,209157,28805,TAJIN,SEASON LS TAJIN PACKETS,1000/.035,66.37,0.00,SPICES,07/01/23,06/30/24,2022-23-03-CN,147,A,0.066
COOP181,209163,10065615,MOTTS,APPLESAUCE CUP NATURAL,72/4.5OZ,24.31,0.00,SNACKS,07/01/23,06/30/24,09-22-23-FN,747,B,0.338
COOP181,209247,4218,DOLE,MANDARIN ORANGES LS,6/#10,78.54,0.00,CNND GOODS,07/01/23,06/30/24,09-22-23-FN,536,C,0
COOP105,209265,01651/477446,RUMFORD,BAKING SODA,24/1LB,40.97,0.00,BAKING NDS,07/01/23,06/30/24,2022-23-03-CN,128,D,0
COOP105,209311,501682/900223214,MCCORMICK CULINARY,ROTISSERIE CHICKEN SEASONING,6/24OZ,109.76,0.00,SEASONING,07/01/23,06/30/24,2022-23-03-CN,130,D,0.113
COOP181,209343,11142,DORITOS,NACHO,104/1OZ,51.55,0.00,CHIPS,07/01/23,06/30/24,09-22-23-FN,549,C,0.496
COOP181,209345,32405,FRITO LAY,CORN CHIPS,104/1OZ,45.58,0.00,CHIPS,07/01/23,06/30/24,09-22-23-FN,589,C,0.438
100145,209348,11054,LAYS,SOUR CREAM AND ONION,104/1OZ,47.55,0.00,CHIPS,07/23/23,06/30/24,,,D,0.457
COOP105,209388,58034,GOLD MEDAL,FLOUR FINE GROUND WHITE WHEAT,50LB,32.84,0.00,BAKING NDS,07/01/23,06/30/24,2022-23-03-CN,123,D,0.043
COOP004,209391,2382000,NATURE VALLEY,OATS & HONEY GRANOLA BAR,168CT,86.25,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,18,C,0.513
COOP004,209392,16000- 23840,NATURE VALLEY,PB GRANOLA BAR,168/1.5OZ,86.25,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,19,W,0.513
COOP181,209427,402418/23910,STARKIST,ALBACORE TUNA,6/43OZ,91.12,0.00,FISH,07/01/23,06/30/24,09-22-23-FN,868,D,0.69
COOP105,209445,7011,C&H SUGAR,POWDERED SUGAR,24/1LB,50.67,0.00,BAKING NDS,07/01/23,06/30/24,2022-23-03-CN,127,D,0
COOP181,209484,268128/410530981,CATTLEMANS,SAUCE BBQ SMOKEY,4/1GAL,50.29,0.00,CONDIMENTS,07/01/23,06/30/24,09-22-23-FN,482,D,0
COOP004,209492,30100 91829,KEEBLER,ORIGINAL GRAHAM,150/3PK,27.07,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,66,D,0.18
COOP004,209541,ELR15-150,LA VENCEDORA,TORTILLA CHIPS IW,150/1.5OZ,41.30,0.00,CHIPS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,31,A,0.275
COOP004,209542,ELR2-150,LA VENCEDORA,TORTILLA CHIPS IW,150/2OZ,41.30,0.00,CHIPS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,32,A,0.275
COOP004,209543,EL2R,LA VENCEDORA,TORTILLA CHIPS BULK,6/2LB,23.94,0.00,CHIPS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,33,B,0
COOP105,209550,6025,MARZETTI COMPANY,DRESSING CAESAR,60/1.5OZ,17.33,0.00,DRESSING,07/20/23,06/30/24,2022-23-03-CN,,C,0.289
COOP181,209551,140015,MARZETTI COMPANY,GARLIC & BUTTER CROUTONS,250/0.25OZ,87.59,0.00,BAKERY,07/01/23,06/30/24,09-22-23-FN,718,D,0.35
COOP181,209560,81985,MARZETTI COMPANY,LITE ITALIAN DRESSING,60/1.5OZ,12.50,0.00,DRESSING,07/01/23,06/30/24,09-22-23-FN,712,D,0.208
COOP004,209652,72200,POP CHIPS/SONORA MILLS,BBQ CHIPS,24/0.8OZ,17.98,0.00,CHIPS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,152,C,0.749
COOP004,209653,70120,POP CHIPS/SONORA MILLS,CRAZY HOT POTATO,24/0.7OZ,17.98,0.00,CHIPS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,154,C,0.749
COOP004,209658,77700,POP CHIPS/SONORA MILLS,SCO POTATO,24/0.8OZ,17.98,0.00,CHIPS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,157,C,0.749
COOP004,209659,70110,POP CHIPS/SONORA MILLS,SEA SALT POTATO,24/0.8OZ,17.98,0.00,CHIPS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,156,W,0.749
COOP105,209683,1GG65,PACIFIC SPICE,SPICE GRANULATED GARLIC,5LB,50.58,0.00,SPICES,07/01/23,06/30/24,2022-23-03-CN,135,D,0
COOP004,209745,2145,TROPICANA,100% FRUIT MEDLEY JUICE,15/10OZ,15.12,0.00,JUICE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,205,D,1.008
COOP004,209746,2144,TROPICANA,100% STRAWBERRY KIWI JUICE,15/10OZ,15.12,0.00,JUICE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,207,D,1.008
COOP004,209748,32867,GATORADE,ORANGE,24/20OZ,34.40,0.00,BEVERAGE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,184,D,1.433
COOP004,209750,31186,QUAKER,LF CHEWY CHOC CHNK GRANOLA BAR,12/8CT,43.10,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,21,C,0.449
COOP004,209751,31176,QUAKER,RS PB CHOC CHIP GRANOLA,12/8CT,43.10,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,22,D,0.449
COOP004,209752,31181,QUAKER,CHEWY SMORES GRANOLA BAR,12/8CT,43.10,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,23,C,0
COOP004,209753,31973,QUAKER,OATMEAL EXPRESS BAKED APPLE,24/1.51OZ,37.25,0.00,CEREAL,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,24,D,1.552
COOP181,209764,306620,ROMEROS,6 TOSTADA SHELLS WG,10/20CT,29.73,0.00,HISPANIC,07/01/23,06/30/24,09-22-23-FN,812,D,0.149
COOP004,209801,03-CF143,GO BONZOS,SPICY NACHO CHICKPEAS,250/0.75OZ,100.47,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,114,D,0.402
COOP105,209821,560383,N'JOY,CRUSHED RED PEPPERS,500CT,14.30,0.00,SPICES,07/01/23,06/30/24,2022-23-03-CN,30,C,0.029
COOP105,209858,CHILI100,JACKPOT,SRIRACHA HOT CHILI SAUCE,500/9GM,17.04,0.00,CONDIMENTS,07/01/23,06/30/24,2022-23-03-CN,79,C,0.034
COOP004,209890,536126,COKE,DIET CLASSIC SODA,35/12OZ,26.42,0.00,BEVERAGE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,170,C,0.755
COOP004,209891,535999,COCA COLA,CLASSIC SODA,35/12OZ,26.42,0.00,BEVERAGE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,169,C,0.755
COOP004,209894,014114,COCA COLA,COKE ZERO,35/12OZ,26.42,0.00,BEVERAGE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,168,W,0.755
COOP004,209897,14208,DR PEPPER,DIET DR PEPPER,35/12OZ,27.17,0.00,BEVERAGE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,172,D,0.776
COOP004,209898,24208,DR PEPPER,REGULAR DR PEPPER,35/12OZ,27.17,0.00,BEVERAGE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,171,D,0
COOP105,209917,41212,DEL SOL,DICED GREEN CHILES,6/#10,55.59,0.00,CNND GOODS,07/01/23,06/30/24,2022-23-03-CN,18,D,1.985
COOP105,209918,DS00115,DEL SOL,SLICED JALAPENOS,6/#10,31.20,0.00,CNND GOODS,07/01/23,06/30/24,2022-23-03-CN,41,B,0
COOP004,210067,00066,JUICY JUICE,100% ORANGE MEDLEY JUICE,40/4.23OZ,11.10,0.00,JUICE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,208,C,0.278
COOP181,210112,2001562,DEL MONTE,CUT GREEN BEANS,6/#10,38.59,0.00,CNND GOODS,07/01/23,06/30/24,09-22-23-FN,524,D,0
COOP004,210144,781171,PEPSI,SODA VALUE PAK,36/12OZ,22.54,0.00,BEVERAGE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,174,D,0.626
COOP105,210177,GB1031,GARDEN BANNER,MAYONNAISE PREMIER,30LB,42.25,0.00,CONDIMENTS,07/01/23,06/30/24,2022-23-03-CN,102,D,0
COOP105,210228,1066,CHH,DICED TOMATOES,6/#10,27.48,0.00,CNND GOODS,07/01/23,06/30/24,2022-23-03-CN,49,C,1.145
COOP105,210233,V1128,AVO,VEGETABLE OIL,6/1GAL,80.67,0.00,BAKING NDS,07/01/23,06/30/24,2022-23-03-CN,32,D,0.315
COOP105,210234,V20001,AVO,VINEGAR DISTILLED WHITE,4/1GAL,13.95,0.00,BAKING NDS,07/01/23,06/30/24,2022-23-03-CN,52,B,3.488
COOP105,210241,30455,CHH,FRUIT MIX LS,6/#10,42.67,0.00,CNND GOODS,07/01/23,06/30/24,2022-23-03-CN,24,W,1.778
COOP181,210243,41270,CHH,DICED PEACHES LS,6/#10,55.36,0.00,CNND GOODS,07/01/23,06/30/24,09-22-23-FN,493,D,2.307
COOP181,210249,41297,CHH,MARINARA SAUCE,6/#10,23.72,0.00,CNND GOODS,07/01/23,06/30/24,09-22-23-FN,492,D,0.988
COOP105,210251,1007,CHH,CRUSHED TOMATOES,6/#10,24.98,0.00,CNND GOODS,07/01/23,06/30/24,2022-23-03-CN,48,W,0.52
COOP105,210294,404831,C&H SUGAR,SUGAR LT BROWN,25LB,35.11,0.00,BAKING NDS,07/01/23,06/30/24,2022-23-03-CN,124,D,0
COOP105,210297,404720,C&H SUGAR,SUGAR GRANULATED,25LB,30.54,0.00,BAKING NDS,07/01/23,06/30/24,2022-23-03-CN,125,D,0
COOP105,210299,404867,C&H SUGAR,SUGAR POWDERED,25LB,31.24,0.00,BAKING NDS,07/01/23,06/30/24,2022-23-03-CN,126,D,0
COOP004,210345,51210,SNAPPLE,100% FRUIT PUNCH JUICE,24/11.5OZ,19.23,0.00,JUICE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,197,C,0.801
COOP004,210346,51215,SNAPPLE,100% GRAPE JUICE,24/11.5OZ,19.23,0.00,JUICE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,198,C,0.801
COOP004,210347,51211,SNAPPLE,100% GREEN APPLE JUICE,24/11.5OZ,19.23,0.00,JUICE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,199,C,0.801
COOP004,210348,51212,SNAPPLE,100% ORANGE MANGO JUICE,24/11.5OZ,19.23,0.00,JUICE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,200,C,0.801
COOP004,210366,8435710084,INDIANA,SWEET AND SALTY POPCORN,48/1OZ,38.22,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,112,B,0.796
COOP105,210379,8423,UNITED SALT CORP.,SALT IODIZE,25LB,14.98,0.00,SPICES,07/01/23,06/30/24,2022-23-03-CN,129,D,0
COOP181,239158,781100,MJM MARKETING,CRACKR BITE SAVORY WHEAT WG IW,100/2OZ,40.49,0.00,SNACKS,07/01/23,06/30/24,09-22-23-FN,739,C,0.405
COOP004,239171,400305,SUNCUP,JUICE APPLE 100% BOX W STRAW,40/4.23OZ,11.04,0.00,JUICE,07/01/23,06/30/24,,,C,0.276
COOP004,239220,62829,DORITOS,CHIPS RF FLAMAS TORTILLA,72/1OZ,34.61,0.00,CHIPS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,140,A,0.481
COOP105,239230,36763/1067735263,SENECA,CORN WHOLE KERNEL LS,6/#10,33.55,0.00,CNND GOODS,07/01/23,06/30/24,2022-23-03-CN,20,W,1.398
COOP004,239290,05260,TREE TOP,DRIED APPLE CRISPS STRAWBERRY,125/.34OZ,46.35,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,91,C,0.371
COOP181,239291,04788,PEPPERIDGE FARM,CRACKERS GOLDFISH COLORS WG,300/.75OZ,75.10,0.00,SNACKS,07/01/23,06/30/24,09-22-23-FN,776,B,0.25
COOP105,239354,00000193,NIPPON SHOKKEN,SESAME DRESSING,6/60OZ,91.86,0.00,DRESSING,07/01/23,06/30/24,2022-23-03-CN,119,D,0
COOP105,239365,00003,NIPPON SHOKKEN,SAUCE TERIYAKI,6/4.9LB,49.36,0.00,SAUCES,07/01/23,06/30/24,2022-23-03-CN,117,C,8.227
COOP004,239641,OW127,HIGHLAND BEEF FARMS,BEEF STK PWR HNY PEP,24/0.5OZ,15.98,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,111,D,0.074
COOP105,240049,1300053310,KRAFT HEINZ FOODS CO,RANCH DRESSING,200/.42OZ,22.09,0.00,DRESSING,08/17/23,06/30/24,,,A,0.11
COOP181,240074,130005314000,KRAFT HEINZ FOODS CO,MAYO PACKET,500/12GM,68.66,0.00,CONDIMENTS,07/01/23,06/30/24,09-22-23-FN,679,B,0.137
COOP105,240124,FAJR6I,PACIFIC SPICE,FAJITA SEASONING,5LB,44.58,0.00,SPICES,07/01/23,06/30/24,2022-23-03-CN,134,C,0
COOP181,240145,8004209,ROCKIN'OLA,GRANOLA CINNAMON WG IW,250/1OZ,95.61,0.00,SNACKS,07/01/23,06/30/24,09-22-23-FN,810,C,0.382
COOP105,240153,5150000773,SMUCKERS,JELLY ASSORTED #1 PC CUPS,200/.5OZ,15.27,0.00,CONDIMENTS,07/01/23,06/30/24,2022-23-03-CN,31,D,0.076
COOP105,240171,27149,MALT O MEAL,LRG BOWL FRSTD SHREDD WHEAT WG,48/2OZ,22.34,0.00,CEREAL,07/01/23,06/30/24,2022-23-03-CN,172,C,0.465
COOP105,240172,27163,MALT O MEAL,LG BOWL FRST SHRD WHT BLUEB WG,48/2OZ,22.34,0.00,CEREAL,07/01/23,06/30/24,2022-23-03-CN,171,W,0.465
COOP105,240184,GB1041,GARDEN BANNER,MAYONNAISE LIGHT COMMERCIAL,30#CTN.,31.53,0.00,CONDIMENTS,07/01/23,06/30/24,2022-23-03-CN,101,D,0
COOP181,240214,ES1001 /660904,DICK AND JANE,CRACKER FOOD & NUTRITION WG IW,120/1OZ,31.50,0.00,COOKIES,07/01/23,06/30/24,09-22-23-FN,535,C,0.263
COOP105,240215,00000294,NIPPON SHOKKEN,SAUCE ORANGE LS,6/4.8LB,85.61,0.00,SAUCES,07/01/23,06/30/24,2022-23-03-CN,116,W,0.118
COOP181,240234,881,THE LANGLOIS COMPANY,SAUCE YOU BET BBQ,4/1GAL,36.25,0.00,CONDIMENTS,07/01/23,06/30/24,09-22-23-FN,894,D,0.283
COOP004,240244,66154,GRANDMAS COOKIES,COOKIES MINI CHOCOLATE CHIP WG,80/1.22OZ,42.53,0.00,COOKIES,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,36,C,0.532
COOP004,240262,38000-17199,KELLOGGS,POPTART BLUEBRY FRST 2CT WG IW,72/3.53OZ,43.79,0.00,BREAKFAST,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,26,C,0.608
100145,248372,2002349,DEL MONTE,DICED PEACHES EX LS,6/#10,68.51,0.00,CNND GOODS,08/15/23,06/30/24,,,W,0.476
COOP105,248390,618971/57244,DIAMOND CRYSTAL,CHICKEN GRAVY MIX (NO MSG),8/15OZ,43.92,0.00,MIX,07/11/23,06/30/24,,,D,0.081
COOP181,248420,B87860/C87860,NATIONAL FOOD GROUP,ROASTED SUNFLOWER KERNALS,250/1.2OZ,117.96,0.00,NUTS,07/01/23,06/30/24,09-22-23-FN,758,C,0.472
COOP181,248421,B88090/C88090,NATIONAL FOOD GROUP,HONEY ROASTED SUNFLOWER KERN,250/1.2OZ,117.96,0.00,NUTS,07/01/23,06/30/24,09-22-23-FN,759,D,0.472
COOP181,248489,42776,LA PATRONA,SALSA NORTENA ROJA,4/8.5LB,71.04,0.00,CONDIMENTS,07/01/23,06/30/24,09-22-23-FN,684,D,0.139
COOP105,248501,2002352,DEL MONTE,DICED PEARS ELS,6/#10,54.07,0.00,CNND GOODS,07/01/23,06/30/24,2022-23-03-CN,39,W,0.375
COOP105,248555,10065614,MOTTS,STRAWBERRY APPLE SAUCE,72/4.5OZ,24.05,0.00,SNACKS,07/01/23,06/30/24,2022-23-03-CN,1,D,0.334
COOP004,248564,26828,PEPPERIDGE FARM,GRAHAM GLDFSH VANILLA GIANT WG,300/.9OZ,68.78,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,82,W,0.229
COOP105,248582,3520007553,RICELAND,LONG GRAIN PARBOILED RICE,1/25LB,21.16,0.00,RICE,07/01/23,06/30/24,2022-23-03-CN,66,D,2.116
COOP004,248602,20518,DORITOS,CHIP TORT NACHO CHS WALKN TACO,44/1.4OZ,30.39,0.00,CHIPS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,144,C,0.691
COOP004,248603,20510,TOSTITOS,TOP N GO RF,44/1.4OZ,30.39,0.00,CHIPS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,164,C,0.691
COOP004,248611,412800,SUNCUP,JUICE 100% PARADISE PUNCH VEG,40/6.75OZ,15.78,0.00,JUICE,07/01/23,06/30/24,,,C,0.395
COOP181,248630,14884,GENERAL MILLS,LUCKY CHARMS CEREAL CUPS,60/2OZ,39.74,0.00,CEREAL,07/01/23,06/30/24,09-22-23-FN,596,B,0.662
COOP181,248632,14882,GENERAL MILLS,CEREAL HONEY NUT CHEERIO GF,60/2OZ,39.74,0.00,CEREAL,07/01/23,06/30/24,09-22-23-FN,601,B,0.662
COOP181,248673,980124540,GATORADE,ZERO THIRST QUENCHER VARIERTY,24/20OZ,23.57,0.00,BEVERAGE,07/01/23,06/30/24,09-22-23-FN,595,C,0.982
COOP004,248675,1016,BACK TO BASICS JNS,CHOCOLATE NO NUT BUTTER,220/1OZ,131.03,0.00,CONDIMENTS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,128,C,0.596
COOP105,248730,GB2180,GARDEN BANNER,LITE RANCH NO MSG,4/1GAL,38.08,0.00,DRESSING,07/01/23,06/30/24,2022-23-03-CN,100,C,0
COOP181,248814,67609,DORITOS,CHIPS WILD WHITE NACHO RF,72/1OZ,31.77,0.00,CHIPS,07/01/23,06/30/24,09-22-23-FN,590,C,0.441
COOP181,249186,00028400309004,SMART FOODS,POPCORN WHITE CHEDDAR RF WG,72/0.5OZ,31.54,0.00,SNACKS,07/01/23,06/30/24,09-22-23-FN,862,D,0.438
COOP004,249239,400805,SUNCUP,JUICE FRUIT PUNCH BOX W STRAW,40/4.23OZ,11.04,0.00,JUICE,07/01/23,06/30/24,,,C,0.276
COOP004,249258,402405,SUNCUP,JUICE ORNG TAN 100% BX W STRAW,40/4.23OZ,11.04,0.00,JUICE,07/01/23,06/30/24,,,D,0.276
COOP105,249294,65041,MRS KLEIN PICKLE,DILL PICKLE CHIPS 1/8 SMOOTH,4/1GAL,24.55,0.00,PICKLES,07/01/23,06/30/24,2022-23-03-CN,42,B,6.138
COOP181,251188,65075,MRS KLEIN PICKLE,DILL CHIPS CARTWHEEL 1/8,5GAL,28.78,0.00,PICKLES,07/01/23,06/30/24,09-22-23-FN,753,D,0
COOP004,251233,16002,COOL TROPICS,JUICE VEG BERRY BERRY SLUSH,60/4OZ,32.76,0.00,JUICE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,209,D,0
COOP004,251279,2049193,J & J SNACK FOODS,CRACKER CHURRO CRNCH CRAVE IW,160/1OZ,43.39,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,42,D,0.271
COOP105,251281,M283,FOUR IN ONE,MUSTARD PACKET IW,500/5.5GM,11.82,0.00,CONDIMENTS,07/01/23,06/30/24,2022-23-03-CN,76,B,0.024
COOP105,251283,T392,FOUR IN ONE,SAUCE TACO PACKETS,500/9GR,16.62,0.00,SAUCES,07/01/23,06/30/24,2022-23-03-CN,81,B,0.033
COOP181,251287,NDW05L24PDRPBN,NIAGARA BOTTLING,WATER PURIFIED,24/16.9OZ,3.70,0.00,WATER,07/01/23,06/30/24,09-22-23-FN,766,W,0
